RERA,BHK_NO,SQUARE_FT,RESALE,POSTED_BY_mean_encoding,state_mean_encoding,TARGET(PRICE_IN_LACS)
0.0,3.0,1335.2506,1.0,54.96309,66.49872,65.0
0.0,3.0,1335.2506,1.0,54.96309,66.56202,65.0
1.0,2.0,1085.0695,1.0,54.96309,67.07472,50.0
1.0,2.0,1135.0408,1.0,124.25404,122.38669,39.0
1.0,2.0,1149.2538,0.0,52.147346,131.08112,77.0
0.0,3.0,1465.0283,1.0,54.96309,103.99422,62.0
0.0,2.0,980.049,1.0,124.25404,122.38669,28.0
0.0,3.0,1199.6378,1.0,54.96309,69.645454,26.5
1.0,1.0,651.8905,1.0,124.25404,123.53347,30.0
1.0,2.0,1150.0208,1.0,124.25404,122.38669,55.5
0.0,2.0,1234.1326,0.0,124.25404,44.66028,35.0
0.0,3.0,1030.2197,1.0,54.96309,69.645454,30.0
0.0,4.0,2272.4404,1.0,124.25404,122.38669,360.0
0.0,3.0,1563.1661,1.0,124.25404,58.577625,110.0
0.0,2.0,700.084,1.0,54.96309,69.645454,25.0
0.0,3.0,1805.0542,1.0,124.25404,103.99422,140.0
0.0,2.0,1047.9553,1.0,54.96309,123.53347,92.0
1.0,2.0,918.0488,1.0,124.25404,122.38669,150.0
0.0,2.0,774.12695,1.0,124.25404,122.38669,45.0
0.0,2.0,964.50616,1.0,54.96309,44.66028,12.5
0.0,2.0,650.13245,1.0,54.96309,103.99422,27.0
0.0,2.0,968.6794,1.0,54.96309,131.08112,30.0
1.0,2.0,924.94714,1.0,124.25404,103.99422,35.0
0.0,2.0,600.096,1.0,54.96309,50.62677,25.0
0.0,1.0,649.35065,1.0,124.25404,63.688946,14.5
0.0,3.0,2614.3792,1.0,124.25404,122.38669,100.0
1.0,2.0,960.04956,1.0,124.25404,123.53347,62.0
0.0,2.0,1010.101,1.0,124.25404,103.99422,46.0
0.0,3.0,1584.0477,1.0,54.96309,103.99422,85.0
0.0,2.0,1100.0709,1.0,54.96309,131.08112,31.0
0.0,3.0,1360.1532,1.0,124.25404,39.7671,35.5
1.0,2.0,1175.8966,1.0,54.96309,103.99422,48.2
1.0,2.0,1203.258,1.0,124.25404,103.99422,130.0
0.0,2.0,1030.9279,1.0,124.25404,131.08112,270.0
0.0,2.0,1331.7073,1.0,124.25404,58.577625,54.6
0.0,3.0,1445.0867,1.0,54.96309,103.99422,90.0
0.0,1.0,610.02563,1.0,124.25404,122.38669,69.0
0.0,3.0,1650.165,1.0,124.25404,66.56202,150.0
0.0,3.0,1650.165,1.0,124.25404,66.49872,150.0
0.0,3.0,1495.5134,1.0,124.25404,131.08112,30.0
0.0,2.0,1050.175,1.0,54.96309,66.56202,36.0
0.0,2.0,1050.175,1.0,54.96309,66.49872,36.0
0.0,2.0,531.9149,1.0,54.96309,44.66028,17.0
1.0,4.0,3859.4353,1.0,124.25404,103.99422,380.0
1.0,3.0,2387.0967,1.0,124.25404,103.99422,370.0
0.0,2.0,750.0,1.0,54.96309,122.38669,30.0
1.0,2.0,511.92792,0.0,124.25404,122.38669,100.0
0.0,3.0,1200.12,1.0,54.96309,50.62677,40.0
0.0,2.0,1135.2357,1.0,54.96309,122.38669,36.6
0.0,2.0,831.0249,1.0,54.96309,69.645454,45.0
1.0,2.0,842.24164,1.0,124.25404,50.62677,26.0
0.0,2.0,1057.0824,1.0,124.25404,103.99422,50.0
0.0,2.0,1200.12,1.0,54.96309,44.66028,80.0
0.0,6.0,4000.0,1.0,54.96309,58.909412,150.0
0.0,2.0,900.0,1.0,124.25404,131.08112,27.9
1.0,3.0,1375.3057,1.0,54.96309,123.53347,45.0
0.0,3.0,1449.8284,0.0,52.147346,123.53347,38.0
0.0,2.0,793.16656,1.0,54.96309,103.99422,26.0
1.0,3.0,1684.002,1.0,124.25404,122.38669,170.0
1.0,3.0,908.0,0.0,124.25404,122.38669,90.8
1.0,2.0,1019.08466,1.0,54.96309,122.38669,55.0
0.0,3.0,1250.0,1.0,54.96309,122.38669,32.0
0.0,2.0,1001.221,1.0,124.25404,123.53347,41.0
0.0,3.0,1460.3175,1.0,124.25404,81.30434,46.0
0.0,3.0,1536.2107,1.0,54.96309,103.99422,63.0
0.0,2.0,839.8656,1.0,54.96309,122.38669,30.0
0.0,2.0,832.2699,1.0,124.25404,131.08112,150.0
0.0,2.0,1200.0,1.0,54.96309,66.56202,90.0
0.0,2.0,1200.0,1.0,54.96309,66.49872,90.0
1.0,3.0,1000.0,1.0,124.25404,95.95461,40.0
1.0,4.0,2527.1138,1.0,124.25404,131.08112,480.0
0.0,2.0,608.3365,1.0,54.96309,123.53347,16.2
0.0,2.0,1170.013,1.0,54.96309,103.99422,81.0
0.0,3.0,1644.7368,1.0,54.96309,50.62677,60.0
0.0,2.0,896.02,1.0,124.25404,66.56202,43.0
0.0,2.0,896.02,1.0,124.25404,66.49872,43.0
0.0,2.0,845.00244,1.0,54.96309,103.99422,35.0
0.0,2.0,1046.2075,1.0,124.25404,69.645454,48.0
0.0,2.0,899.86597,1.0,54.96309,103.99422,47.0
0.0,2.0,1060.0707,1.0,124.25404,51.532967,42.0
0.0,2.0,1143.3184,1.0,124.25404,123.53347,170.0
1.0,3.0,1565.2174,1.0,124.25404,123.53347,86.4
0.0,2.0,1050.2283,1.0,54.96309,66.56202,46.0
0.0,2.0,1050.2283,1.0,54.96309,66.49872,46.0
0.0,2.0,1296.0236,1.0,54.96309,53.003433,44.0
0.0,2.0,759.8784,1.0,54.96309,66.56202,30.0
0.0,2.0,759.8784,1.0,54.96309,66.49872,30.0
1.0,3.0,1894.1786,1.0,54.96309,103.99422,150.0
0.0,2.0,1100.11,1.0,54.96309,103.99422,50.0
0.0,3.0,1304.206,1.0,124.25404,69.645454,80.0
1.0,2.0,850.0028,1.0,124.25404,122.38669,150.0
1.0,3.0,1700.2947,1.0,124.25404,122.38669,75.0
0.0,2.0,1200.0,1.0,124.25404,103.99422,120.0
0.0,2.0,1284.1091,1.0,54.96309,66.56202,40.0
0.0,2.0,1284.1091,1.0,54.96309,66.49872,40.0
0.0,2.0,1026.6941,1.0,124.25404,122.38669,220.0
1.0,4.0,2857.1428,0.0,52.147346,39.7671,120.0
0.0,5.0,6397.725,1.0,124.25404,95.95461,360.0
0.0,3.0,1200.0,1.0,54.96309,50.62677,45.0
0.0,2.0,1273.8284,1.0,124.25404,123.53347,570.0
1.0,2.0,1170.0948,1.0,124.25404,131.08112,95.0
0.0,1.0,550.055,1.0,54.96309,123.53347,25.0
0.0,1.0,727.9345,1.0,124.25404,122.38669,32.0
0.0,2.0,825.0825,1.0,54.96309,39.7671,25.0
0.0,2.0,900.0225,1.0,124.25404,131.08112,120.0
0.0,2.0,1000.0,1.0,54.96309,49.17085,38.0
0.0,1.0,590.9213,1.0,54.96309,44.959038,22.0
0.0,1.0,590.9213,1.0,54.96309,123.53347,22.0
0.0,2.0,616.0616,1.0,54.96309,66.56202,28.0
0.0,2.0,616.0616,1.0,54.96309,66.49872,28.0
0.0,2.0,1270.1733,1.0,124.25404,103.99422,85.0
1.0,2.0,516.1411,0.0,124.25404,123.53347,110.0
0.0,2.0,745.1992,1.0,54.96309,66.49872,26.0
0.0,2.0,745.1992,1.0,54.96309,66.56202,26.0
0.0,2.0,881.1519,1.0,54.96309,81.30434,41.0
0.0,2.0,949.91364,1.0,124.25404,50.62677,22.0
1.0,4.0,3851.7976,1.0,124.25404,95.95461,210.0
1.0,2.0,1140.0,1.0,124.25404,103.99422,45.6
1.0,2.0,1333.3334,1.0,124.25404,58.577625,66.0
0.0,3.0,1425.1781,1.0,54.96309,44.66028,30.0
1.0,2.0,1013.2316,1.0,124.25404,122.38669,170.0
0.0,1.0,600.0,1.0,54.96309,44.66028,9.0
0.0,2.0,979.045,1.0,124.25404,95.95461,28.5
0.0,3.0,1358.0806,1.0,124.25404,66.56202,90.0
0.0,3.0,1358.0806,1.0,124.25404,66.49872,90.0
0.0,3.0,875.0,1.0,124.25404,69.645454,17.5
0.0,1.0,550.0,1.0,54.96309,123.53347,22.0
0.0,2.0,1349.742,1.0,124.25404,67.07472,68.0
1.0,2.0,970.8295,1.0,54.96309,39.7671,21.3
0.0,1.0,640.2313,1.0,124.25404,67.07472,15.5
0.0,3.0,1692.0474,1.0,54.96309,103.99422,120.0
0.0,2.0,1068.1587,1.0,54.96309,103.99422,42.0
0.0,2.0,950.36957,1.0,54.96309,39.7671,18.0
0.0,1.0,550.0,1.0,124.25404,123.53347,22.0
0.0,1.0,540.1026,1.0,54.96309,123.53347,20.0
1.0,1.0,679.0363,0.0,124.25404,122.38669,69.9
0.0,2.0,1225.3596,1.0,54.96309,122.38669,23.0
0.0,4.0,2831.0105,1.0,54.96309,103.99422,260.0
0.0,2.0,1061.041,1.0,124.25404,131.08112,85.0
0.0,3.0,1800.0,1.0,54.96309,53.003433,54.0
0.0,2.0,781.0679,1.0,124.25404,123.53347,67.0
0.0,2.0,1056.9105,1.0,124.25404,123.53347,65.0
0.0,2.0,1100.1812,1.0,54.96309,53.003433,42.5
0.0,3.0,1600.0,1.0,124.25404,131.08112,250.0
0.0,2.0,1378.1223,1.0,54.96309,50.62677,32.0
0.0,1.0,709.93915,1.0,124.25404,123.53347,56.0
1.0,2.0,1156.9053,1.0,54.96309,103.99422,80.0
0.0,3.0,980.09186,1.0,54.96309,69.645454,32.0
0.0,2.0,825.1561,1.0,54.96309,49.17085,37.0
0.0,3.0,2412.5452,1.0,124.25404,44.66028,80.0
1.0,3.0,884.8383,1.0,124.25404,122.38669,200.0
1.0,3.0,2180.5662,1.0,124.25404,67.07472,57.0
1.0,2.0,530.2379,0.0,124.25404,122.38669,55.5
0.0,2.0,1200.3,1.0,124.25404,131.08112,16.0
0.0,2.0,1080.0332,1.0,54.96309,103.99422,39.0
0.0,3.0,1291.7455,1.0,124.25404,131.08112,82.0
0.0,1.0,550.0046,1.0,124.25404,122.38669,60.0
1.0,3.0,1422.2966,1.0,124.25404,44.66028,68.0
0.0,1.0,774.22577,1.0,54.96309,44.66028,15.5
0.0,2.0,1040.1189,1.0,124.25404,123.53347,56.0
0.0,3.0,1250.0,1.0,124.25404,50.62677,35.0
0.0,3.0,1559.8191,1.0,124.25404,123.53347,100.0
0.0,3.0,2284.2327,1.0,124.25404,123.53347,370.0
1.0,1.0,489.93875,1.0,124.25404,123.53347,28.0
0.0,2.0,1226.6355,1.0,124.25404,131.08112,210.0
0.0,1.0,450.00702,1.0,124.25404,122.38669,64.0
1.0,2.0,976.0743,1.0,124.25404,123.53347,82.0
0.0,2.0,736.8111,1.0,124.25404,69.645454,25.0
0.0,4.0,2183.8035,0.0,52.147346,69.645454,120.0
1.0,3.0,1723.1167,1.0,124.25404,122.38669,320.0
1.0,2.0,860.09174,1.0,54.96309,103.99422,45.0
1.0,4.0,2623.052,1.0,124.25404,122.38669,170.0
1.0,1.0,718.0157,1.0,124.25404,122.38669,22.0
0.0,3.0,2036.0403,1.0,124.25404,69.645454,87.0
1.0,4.0,4268.5293,1.0,124.25404,123.53347,220.0
1.0,3.0,1349.5277,1.0,124.25404,63.688946,40.0
1.0,2.0,700.07367,1.0,124.25404,123.53347,38.0
1.0,2.0,1190.0288,1.0,124.25404,66.56202,95.0
1.0,2.0,1190.0288,1.0,124.25404,66.49872,95.0
0.0,1.0,595.1069,1.0,54.96309,123.53347,27.0
0.0,4.0,1500.2144,1.0,124.25404,50.62677,35.0
0.0,2.0,1256.1274,1.0,54.96309,103.99422,41.0
0.0,2.0,12001.92,1.0,54.96309,66.56202,250.0
0.0,2.0,1291.5636,1.0,54.96309,86.70588,47.0
0.0,2.0,1300.2135,1.0,124.25404,66.49872,67.0
0.0,2.0,1300.2135,1.0,124.25404,66.56202,67.0
1.0,2.0,1250.0,1.0,54.96309,122.38669,40.5
0.0,2.0,1110.0228,1.0,54.96309,53.003433,34.0
1.0,3.0,1463.0577,1.0,54.96309,103.99422,100.0
1.0,3.0,1463.0577,1.0,54.96309,103.99422,100.0
0.0,4.0,4600.0225,1.0,124.25404,123.53347,410.0
1.0,2.0,910.04553,1.0,124.25404,131.08112,130.0
0.0,2.0,220.01303,1.0,54.96309,122.38669,27.0
1.0,2.0,1245.0715,1.0,124.25404,103.99422,120.0
0.0,4.0,2073.5881,1.0,54.96309,53.003433,72.7
1.0,3.0,1411.9403,0.0,124.25404,131.08112,47.3
0.0,2.0,1170.2128,1.0,54.96309,44.66028,22.0
0.0,2.0,1170.2128,1.0,54.96309,44.66028,22.0
1.0,2.0,763.5468,0.0,52.147346,122.38669,310.0
0.0,1.0,600.0,1.0,54.96309,103.99422,19.5
0.0,2.0,1413.0947,1.0,54.96309,122.38669,90.0
0.0,3.0,1265.1265,1.0,124.25404,69.645454,57.5
0.0,2.0,1350.1017,1.0,124.25404,95.95461,73.0
1.0,3.0,1421.2621,1.0,124.25404,122.38669,75.0
0.0,2.0,1189.768,1.0,124.25404,103.99422,60.0
0.0,1.0,807.43823,0.0,52.147346,131.08112,33.0
0.0,2.0,1070.1754,1.0,124.25404,122.38669,36.6
0.0,3.0,1400.07,1.0,124.25404,63.688946,120.0
0.0,1.0,355.08212,1.0,54.96309,69.98158,8.0
0.0,1.0,355.08212,1.0,54.96309,50.62677,8.0
1.0,3.0,1750.1641,1.0,124.25404,122.38669,80.0
0.0,2.0,925.0,0.0,124.25404,69.645454,22.2
1.0,3.0,1623.5732,1.0,124.25404,122.38669,69.7
1.0,1.0,588.89514,1.0,54.96309,123.53347,21.0
1.0,1.0,750.0,1.0,124.25404,122.38669,120.0
0.0,2.0,1000.0,1.0,124.25404,50.62677,26.0
0.0,4.0,3301.238,1.0,124.25404,103.99422,240.0
0.0,2.0,1304.8016,1.0,54.96309,44.66028,25.0
0.0,3.0,1762.1145,1.0,124.25404,95.95461,100.0
0.0,3.0,1762.1145,1.0,124.25404,95.95461,100.0
0.0,2.0,910.01013,1.0,54.96309,103.99422,36.0
0.0,3.0,990.2773,1.0,54.96309,67.07472,27.5
1.0,2.0,1429.8809,1.0,124.25404,67.07472,62.4
0.0,2.0,910.107,1.0,54.96309,123.53347,57.0
0.0,2.0,823.3333,1.0,124.25404,69.645454,24.7
0.0,3.0,1592.2158,1.0,54.96309,122.38669,72.0
0.0,2.0,1060.3356,1.0,124.25404,50.62677,29.7
0.0,3.0,1300.0342,1.0,124.25404,50.62677,38.0
1.0,3.0,1840.6521,1.0,124.25404,103.99422,140.0
0.0,3.0,1731.6017,1.0,124.25404,103.99422,120.0
1.0,3.0,1754.5,1.0,124.25404,122.38669,270.0
0.0,3.0,1364.2858,1.0,124.25404,66.56202,57.3
0.0,3.0,1364.2858,1.0,124.25404,66.49872,57.3
1.0,4.0,3174.6033,0.0,124.25404,122.38669,200.0
0.0,3.0,1405.0256,1.0,54.96309,44.959038,52.0
0.0,2.0,899.81195,1.0,54.96309,69.645454,33.5
0.0,2.0,1100.0293,1.0,54.96309,66.56202,75.0
0.0,2.0,1100.0293,1.0,54.96309,66.49872,75.0
0.0,2.0,1150.0354,1.0,54.96309,123.53347,65.0
0.0,2.0,948.2759,0.0,52.147346,66.56202,55.0
0.0,2.0,948.2759,0.0,52.147346,66.49872,55.0
0.0,2.0,965.0465,1.0,124.25404,122.38669,82.0
0.0,3.0,1300.1696,1.0,124.25404,123.53347,69.0
0.0,2.0,1065.0225,1.0,124.25404,123.53347,76.0
0.0,2.0,1145.2031,1.0,54.96309,44.66028,53.0
0.0,2.0,1196.6127,1.0,124.25404,122.38669,130.0
0.0,2.0,590.06213,1.0,54.96309,66.56202,19.0
0.0,2.0,590.06213,1.0,54.96309,66.49872,19.0
0.0,3.0,1460.1871,1.0,124.25404,122.38669,64.0
0.0,2.0,750.06696,1.0,54.96309,123.53347,28.0
0.0,2.0,1291.6188,1.0,54.96309,122.38669,45.0
0.0,1.0,10.0,1.0,54.96309,44.66028,8.0
0.0,2.0,960.0,1.0,54.96309,66.49872,42.0
0.0,2.0,960.0,1.0,54.96309,66.56202,42.0
0.0,3.0,1200.0,1.0,54.96309,123.53347,75.0
0.0,1.0,589.90607,1.0,124.25404,123.53347,27.0
0.0,5.0,5600.0,1.0,124.25404,122.38669,490.0
0.0,2.0,1360.0205,1.0,54.96309,123.53347,53.0
0.0,2.0,1015.22845,1.0,54.96309,103.99422,40.0
0.0,5.0,4171.253,1.0,124.25404,81.30434,720.0
0.0,3.0,1581.9774,1.0,124.25404,51.532967,63.2
0.0,5.0,5460.2686,1.0,124.25404,123.53347,850.0
1.0,2.0,808.01263,1.0,124.25404,123.53347,35.9
0.0,1.0,600.0,1.0,54.96309,69.645454,24.0
0.0,2.0,910.06866,1.0,124.25404,123.53347,110.0
0.0,3.0,960.1024,1.0,54.96309,66.56202,45.0
0.0,3.0,960.1024,1.0,54.96309,66.49872,45.0
0.0,3.0,1871.1575,1.0,124.25404,103.99422,140.0
1.0,3.0,1335.0,0.0,52.147346,122.38669,80.1
1.0,3.0,1504.6154,1.0,124.25404,103.99422,97.8
0.0,2.0,1389.7435,1.0,124.25404,66.56202,81.3
0.0,2.0,1389.7435,1.0,124.25404,66.49872,81.3
0.0,1.0,635.07574,1.0,124.25404,122.38669,52.0
1.0,2.0,1009.0658,1.0,124.25404,123.53347,76.8
0.0,1.0,650.0743,1.0,124.25404,123.53347,35.0
0.0,2.0,961.183,1.0,54.96309,123.53347,26.0
0.0,1.0,650.0743,1.0,124.25404,58.909412,35.0
0.0,4.0,1675.229,1.0,54.96309,69.645454,75.0
0.0,2.0,1200.1715,1.0,54.96309,123.53347,28.0
0.0,2.0,890.04517,1.0,124.25404,123.53347,65.0
0.0,4.0,2754.821,1.0,124.25404,69.645454,470.0
0.0,3.0,1400.0,1.0,54.96309,53.003433,51.8
0.0,4.0,3899.8357,1.0,124.25404,103.99422,380.0
0.0,1.0,650.0956,1.0,54.96309,39.7671,17.0
0.0,3.0,1525.6588,1.0,54.96309,81.30434,55.0
0.0,2.0,975.2926,1.0,54.96309,122.38669,30.0
0.0,1.0,600.0,1.0,54.96309,44.66028,15.0
0.0,2.0,770.15643,1.0,124.25404,69.645454,32.0
0.0,2.0,1000.0,1.0,54.96309,53.003433,23.0
1.0,2.0,1144.0061,1.0,124.25404,131.08112,330.0
1.0,2.0,944.8036,1.0,54.96309,122.38669,38.0
0.0,2.0,700.1167,1.0,54.96309,44.66028,30.0
0.0,3.0,1747.0566,1.0,124.25404,63.688946,46.0
1.0,2.0,574.1388,1.0,124.25404,95.95461,23.0
0.0,3.0,1335.3846,1.0,124.25404,51.532967,43.4
0.0,4.0,2600.0195,1.0,124.25404,122.38669,800.0
1.0,3.0,2274.7952,1.0,124.25404,95.95461,250.0
1.0,3.0,1846.8981,1.0,124.25404,95.95461,64.9
0.0,4.0,1739.9557,1.0,54.96309,69.645454,55.0
0.0,3.0,1636.06,1.0,54.96309,103.99422,98.0
1.0,2.0,1230.556,1.0,124.25404,103.99422,79.9
1.0,2.0,1099.7625,1.0,124.25404,123.53347,46.3
0.0,3.0,1750.547,1.0,54.96309,44.66028,48.0
1.0,2.0,790.0281,1.0,124.25404,123.53347,180.0
1.0,3.0,2619.011,1.0,124.25404,123.53347,170.0
0.0,3.0,1300.0,1.0,124.25404,58.577625,32.5
0.0,2.0,950.0,1.0,124.25404,69.645454,19.0
0.0,2.0,1211.1202,1.0,124.25404,103.99422,44.0
1.0,3.0,1750.1989,1.0,124.25404,122.38669,66.0
1.0,2.0,760.00555,1.0,124.25404,123.53347,54.5
0.0,2.0,1085.0942,1.0,54.96309,44.66028,38.0
0.0,3.0,1650.165,1.0,54.96309,103.99422,95.0
1.0,3.0,2143.26,1.0,124.25404,131.08112,570.0
1.0,2.0,1530.456,1.0,54.96309,122.38669,50.0
0.0,3.0,1387.016,1.0,124.25404,123.53347,72.0
0.0,3.0,3083.7004,1.0,124.25404,103.99422,140.0
1.0,2.0,669.02795,0.0,124.25404,123.53347,85.0
0.0,2.0,635.64404,1.0,124.25404,44.66028,26.5
0.0,2.0,680.2721,1.0,54.96309,131.08112,14.0
0.0,4.0,3406.173,1.0,124.25404,69.645454,650.0
1.0,2.0,1100.283,1.0,124.25404,63.688946,35.0
0.0,2.0,1211.2036,1.0,54.96309,33.095707,16.0
0.0,3.0,2142.8572,1.0,54.96309,131.08112,150.0
0.0,2.0,800.0,1.0,54.96309,69.645454,31.0
0.0,3.0,1732.4094,1.0,124.25404,122.38669,130.0
0.0,3.0,1732.4094,1.0,124.25404,122.38669,130.0
0.0,2.0,1130.0043,1.0,124.25404,123.53347,1050.0
0.0,3.0,969.88257,1.0,124.25404,44.66028,57.0
0.0,1.0,570.00354,1.0,54.96309,122.38669,32.0
1.0,1.0,470.05927,1.0,124.25404,122.38669,23.0
1.0,3.0,1400.0,1.0,54.96309,103.99422,63.0
0.0,2.0,1115.0466,1.0,124.25404,131.08112,85.0
0.0,3.0,2063.3572,1.0,124.25404,103.99422,170.0
0.0,3.0,2063.3572,1.0,124.25404,103.99422,170.0
1.0,1.0,400.0,0.0,124.25404,103.99422,24.0
1.0,2.0,829.64056,0.0,124.25404,66.56202,33.7
1.0,2.0,829.64056,0.0,124.25404,66.49872,33.7
0.0,2.0,1468.1414,1.0,54.96309,103.99422,150.0
1.0,3.0,1745.4546,1.0,124.25404,58.577625,76.8
1.0,3.0,2099.498,1.0,124.25404,103.99422,230.0
0.0,4.0,2240.0598,1.0,54.96309,66.56202,120.0
0.0,4.0,2240.0598,1.0,54.96309,66.49872,120.0
0.0,3.0,1165.1018,1.0,124.25404,122.38669,170.0
0.0,3.0,1747.1265,1.0,124.25404,67.07472,38.0
0.0,4.0,1000.0,1.0,54.96309,44.66028,67.0
1.0,3.0,1250.8936,1.0,124.25404,122.38669,70.0
1.0,2.0,1609.0105,1.0,124.25404,131.08112,380.0
0.0,3.0,1991.0037,1.0,124.25404,69.645454,270.0
0.0,2.0,1174.1483,1.0,124.25404,103.99422,80.3
1.0,3.0,1400.2897,1.0,54.96309,122.38669,58.0
0.0,2.0,650.0,1.0,124.25404,69.645454,23.4
0.0,3.0,1655.3596,1.0,124.25404,39.7671,61.0
0.0,2.0,987.1072,1.0,124.25404,103.99422,24.5
0.0,3.0,1590.3308,1.0,54.96309,103.99422,75.0
0.0,2.0,1031.3145,1.0,124.25404,123.53347,110.0
0.0,2.0,1031.3145,1.0,124.25404,123.53347,110.0
1.0,2.0,1523.0769,0.0,124.25404,33.095707,39.6
0.0,3.0,1838.4615,1.0,124.25404,66.56202,95.6
0.0,3.0,1838.4615,1.0,124.25404,66.49872,95.6
0.0,4.0,2699.8599,1.0,124.25404,95.95461,77.0
0.0,1.0,684.9315,1.0,124.25404,122.38669,68.0
0.0,2.0,1050.061,1.0,54.96309,103.99422,43.0
1.0,3.0,1006.7452,0.0,124.25404,123.53347,100.0
1.0,2.0,1100.0524,1.0,54.96309,33.095707,42.0
0.0,2.0,1313.1572,1.0,124.25404,58.577625,51.2
0.0,4.0,2189.621,1.0,124.25404,122.38669,100.0
0.0,3.0,1528.146,1.0,124.25404,123.53347,98.0
1.0,3.0,2044.0062,1.0,124.25404,103.99422,170.0
1.0,2.0,1238.9381,1.0,124.25404,122.38669,33.6
0.0,3.0,1742.7675,1.0,124.25404,103.99422,100.0
0.0,1.0,440.8128,0.0,124.25404,122.38669,41.0
0.0,3.0,1680.174,1.0,54.96309,103.99422,85.0
1.0,2.0,800.0,1.0,124.25404,95.95461,24.0
0.0,3.0,2759.0964,1.0,124.25404,66.56202,160.0
0.0,3.0,2759.0964,1.0,124.25404,66.49872,160.0
1.0,2.0,1178.1818,1.0,124.25404,122.38669,32.4
0.0,3.0,1878.055,1.0,124.25404,44.66028,73.0
0.0,3.0,2300.4265,1.0,54.96309,58.909412,75.5
1.0,2.0,1117.853,1.0,124.25404,63.688946,47.9
0.0,3.0,1255.2983,1.0,124.25404,67.07472,38.5
0.0,2.0,728.0731,1.0,54.96309,66.56202,43.0
0.0,2.0,728.0731,1.0,54.96309,66.49872,43.0
1.0,3.0,1424.9639,1.0,124.25404,67.07472,39.5
1.0,3.0,1865.4039,1.0,124.25404,122.38669,130.0
0.0,1.0,795.51483,1.0,124.25404,122.38669,420.0
1.0,2.0,1089.5884,1.0,54.96309,50.62677,45.0
1.0,3.0,1857.1428,1.0,124.25404,50.62677,130.0
0.0,2.0,810.96423,1.0,124.25404,122.38669,100.0
0.0,3.0,1445.0867,1.0,124.25404,123.53347,110.0
0.0,2.0,1100.5354,1.0,54.96309,123.53347,18.5
1.0,1.0,477.57343,1.0,124.25404,123.53347,14.8
0.0,2.0,1104.3478,1.0,124.25404,69.645454,50.8
1.0,2.0,1181.0476,1.0,54.96309,103.99422,85.0
0.0,3.0,1136.0768,1.0,124.25404,69.645454,90.0
0.0,3.0,1855.2876,1.0,54.96309,50.62677,70.0
0.0,3.0,1350.0967,1.0,124.25404,50.62677,34.9
0.0,2.0,885.21686,1.0,54.96309,69.645454,30.0
0.0,3.0,1194.6903,1.0,54.96309,122.38669,18.9
1.0,3.0,1012.00604,0.0,124.25404,122.38669,220.0
0.0,3.0,1500.0,0.0,124.25404,66.56202,120.0
0.0,3.0,1500.0,0.0,124.25404,66.49872,120.0
1.0,4.0,3473.4917,0.0,124.25404,67.07472,190.0
1.0,3.0,1415.0944,1.0,54.96309,122.38669,60.0
0.0,3.0,1650.0,1.0,54.96309,122.38669,85.8
0.0,3.0,1655.0522,1.0,54.96309,122.38669,95.0
1.0,1.0,246.95776,0.0,124.25404,122.38669,13.8
0.0,2.0,974.026,1.0,124.25404,66.56202,45.0
0.0,2.0,974.026,1.0,124.25404,66.49872,45.0
1.0,3.0,1730.3297,1.0,124.25404,63.688946,53.0
0.0,1.0,501.72467,1.0,54.96309,44.66028,16.0
0.0,3.0,1700.1984,1.0,124.25404,103.99422,120.0
1.0,2.0,913.642,1.0,124.25404,122.38669,36.5
0.0,1.0,400.0,1.0,54.96309,123.53347,19.0
0.0,2.0,1060.3048,1.0,124.25404,103.99422,32.0
0.0,2.0,860.1241,1.0,124.25404,103.99422,30.5
0.0,2.0,930.15094,1.0,54.96309,123.53347,53.0
0.0,2.0,1150.1211,1.0,124.25404,44.959038,38.0
1.0,3.0,1815.7324,1.0,124.25404,122.38669,310.0
0.0,3.0,1545.1174,1.0,54.96309,103.99422,50.0
0.0,2.0,1044.3975,1.0,124.25404,123.53347,74.1
1.0,3.0,1835.4237,1.0,124.25404,95.95461,60.0
0.0,2.0,1270.1869,1.0,124.25404,95.95461,70.0
0.0,3.0,2059.9973,1.0,124.25404,50.62677,160.0
0.0,1.0,625.0,1.0,54.96309,123.53347,40.0
0.0,2.0,1008.121,0.0,52.147346,123.53347,36.0
0.0,2.0,1228.0989,1.0,54.96309,123.53347,75.0
0.0,3.0,1386.1387,1.0,124.25404,123.53347,700.0
0.0,1.0,560.1318,1.0,54.96309,131.08112,17.0
0.0,1.0,800.0,1.0,54.96309,131.08112,24.0
0.0,3.0,1586.9141,1.0,54.96309,66.56202,65.0
0.0,3.0,1586.9141,1.0,54.96309,66.49872,65.0
0.0,2.0,895.1661,1.0,54.96309,66.56202,45.0
0.0,2.0,895.1661,1.0,54.96309,66.49872,45.0
1.0,1.0,680.05695,1.0,124.25404,123.53347,43.0
0.0,3.0,2137.255,1.0,124.25404,95.95461,87.2
0.0,3.0,1121.0763,1.0,54.96309,69.645454,40.0
0.0,3.0,1100.283,1.0,54.96309,44.66028,35.0
0.0,2.0,900.0,1.0,124.25404,122.38669,90.0
0.0,2.0,952.01825,1.0,54.96309,44.66028,12.5
0.0,3.0,1349.8264,1.0,124.25404,50.62677,31.1
1.0,2.0,1264.98,1.0,54.96309,122.38669,57.0
0.0,3.0,2048.6487,1.0,124.25404,44.66028,75.8
0.0,3.0,1814.4946,1.0,124.25404,131.08112,510.0
